transaction_id,posting_date,txn_description,amount_ccy,currency_code,category_label
14e74696-57e6-4973-980a-51912f819ea1,25-04-2025,YOUTUBE PREMIUM,-400.61,USD,Subscription
9a311aa5-061e-4017-90f4-a14c51f6219b,11-09-2025,YOUTUBE PREMIUM,-445.93,USD,Subscription
2294a677-e041-4695-856f-e3a9181b886e,31-08-2025,SPOTIFY,-280.31,USD,Subscription
d5ed0d25-16cd-433b-8b9c-648650bc04d8,05-11-2025,YOUTUBE PREMIUM MONTHLY,-365.9,USD,Subscription
d64d5601-17d9-45fd-96b3-2de264d47fe5,02-03-2025,NETFLIX SUBSCRIPTION,-211.57,USD,Subscription
243b99dd-e7fe-4cf0-b14b-5c858ec4f455,18-03-2025,SPOTIFY MONTHLY,-158.72,USD,Shopping
415655fe-a40f-4937-9f07-f04f802e8293,13-12-2024,NETFLIX,-245.68,USD,Subscription
10d91076-1721-47b5-b19b-3a7b5f67c0b8,16-11-2025,SpOTiFY SubScRIpTIoN Id3611,-182.85,USD,Subscription
44f2d3f9-b45e-48cd-8296-b610ab51a568,26-06-2025,NETFLIX MONTHLY,-415.41,USD,Subscription
3237b122-cb2d-4b4a-8a06-f748c27f55ff,13-06-2025,NETFLIX MONTHLY,-413.67,USD,Subscription
0b5c84cf-7de9-4048-9223-321644fbdd88,30-09-2025,YOUTUBE PREMIUM MONTHLY,-149.27,USD,Subscription
cd4ff713-54b1-4a95-8e27-e8a3f8504722,19-09-2025,NETFLIX,-352.99,USD,Subscription
f860567e-7e39-4c66-8b6a-6d003a139f19,20-10-2025,NETFLIX,-23.92,USD,Subscription
74ce0567-876f-4420-8983-248aef73e2a2,15-12-2024,YOUTUBE PREMIUM SUBSCRIPTION,-471.23,USD,Subscription
f8822e24-be97-42de-8850-f30f7351df42,02-03-2025,SPOTIFY SUBSCRIPTION,-90.97,USD,Subscription
51d47953-c560-45ff-b718-8378d00986bd,01-10-2025,SPOTiFY SUBscRiPtiON iD5147 pOS197 oNLINe Pymt,-313.43,USD,Subscription
e49c54ae-80a9-4d58-a907-d63fe5993749,09-03-2025,NETFLIX MONTHLY,-198.21,USD,Subscription
32359b2d-f15d-4c93-a302-712605713e4a,10-02-2025,NETFLIX SUBSCRIPTION,-21.23,USD,Subscription
92221075-2297-443c-bd46-eabbb89477a9,16-06-2025,SPOTIFY MONTHLY,-86.25,USD,Subscription
1d126854-afe6-4f35-bfc4-c318d9a87013,23-01-2025,YOUTUBE PREMIUM MONTHLY,-415.97,USD,Subscription
84e79148-8272-439b-9b55-4cf9300c11ba,31-08-2025,YOUTUBE PREMIUM MONTHLY,-283.68,USD,Subscription
3383a2df-d800-49ec-9f58-8728c9d02f8f,23-07-2025,YOUTUBE PREMIUM MONTHLY,-386.99,USD,Health
5621613a-802d-469f-b869-122a2b642a31,16-09-2025,NETFLIX SUBSCRIPTION,-366.81,USD,Subscription
4e49449c-18c9-4498-b78d-d0a756bdd8e4,28-02-2025,CAFE NERO SNACK,-54.09,USD,Coffee/QuickBite
38a3ca78-38ca-4bf4-ba2c-a8e8aa7318ed,21-09-2025,STARBUCKS SNACK,-407.69,USD,Coffee/QuickBite
c5e417c2-c14f-4a0c-8b79-08dc1a0e142a,20-09-2025,STARBUCKS SNACK,-71.07,USD,Coffee/QuickBite
7bd7202b-f0a2-4f3e-ac15-1e769acc0175,25-06-2025,COFFEE CENTRAL COFFEE,-122.1,USD,Coffee/QuickBite
aad6e991-8e26-4c7d-a1f8-2a9a66529640,17-05-2025,STARBUCKS,-283.95,USD,Coffee/QuickBite
4778c43f-dbfe-4fc5-b44c-2a8eb438c1e7,04-11-2025,STARBUCKS SNACK,-223.29,USD,Coffee/QuickBite
a47141a7-7a0b-48b7-998e-1ccd4dcc5278,01-06-2025,StARBUX cOFFEE ID6106 pOS755,-486.48,USD,Coffee/QuickBite
87b27b73-7fce-400d-90be-5fc575a0b411,14-10-2025,COFFEE CENTRAL COFFEE,-225.65,USD,Travel
c55d8312-caab-4cf7-8cc2-89e45e631422,16-11-2025,CAFE NERO COFFEE,-440.72,USD,Fees
fddffdf0-fe1f-4f36-a1c9-084884ae47d1,03-02-2025,COFFEE CENTRAL SNACK,-440.9,USD,Coffee/QuickBite
186cd711-e546-4481-8845-acdb6f0a2e89,30-09-2025,COFFEE CENTRAL SNACK,-77.61,USD,Coffee/QuickBite
3ad65b04-b94b-4dd9-9529-6b2efb6034e5,23-12-2024,STARBUCKS COFFEE,-193.71,USD,Coffee/QuickBite
80fc9be3-0497-48b0-978e-c1773776c3dd,16-11-2025,STARBUCKS SNACK,-312.19,USD,Coffee/QuickBite
06abc8ad-5b88-4932-bd03-96114e37d27c,23-07-2025,CAFE NERO,-123.65,USD,Coffee/QuickBite
c6375878-3215-4060-bc96-9a5a971ad7a5,10-06-2025,COFFEE CENTRAL SNACK,-488.18,USD,Coffee/QuickBite
4a73e4b1-3377-4205-aa77-52d1dac2494e,08-05-2025,COFFEE CENTRAL SNACK,-415.71,USD,Coffee/QuickBite
fcf3eb78-d6d4-4201-9b24-61cbb5cd5b4e,28-01-2025,COFFEE CENTRAL COFFEE,-264.58,USD,Utilities
49061c4d-b762-4d11-8a03-a288ff38c319,14-10-2025,CAFE NERO,-406.02,USD,Coffee/QuickBite
25400fcd-cb3a-4f31-8117-c971017a190d,22-02-2025,CAFE NERO COFFEE,-180.09,USD,Coffee/QuickBite
ddb27c4b-63ae-4d22-a13c-b88bbc98eb94,24-11-2024,CAFE NERO SNACK,-295.85,USD,Coffee/QuickBite
11c7fadc-3814-4287-8cf2-5c93c440bb9b,24-01-2025,COFFEE CENTRAL,-205.0,USD,Coffee/QuickBite
1208552d-3aef-4879-ad06-286d7d2bb8cc,21-08-2025,STARBUCKS SNACK,-58.7,USD,Coffee/QuickBite
6a5df365-49e4-4214-90b2-66ffaa0db08e,08-06-2025,COFFEE CENTRAL,-396.8,USD,Coffee/QuickBite
4c0a7972-27fa-4ae0-9c98-95fe1f2ae2da,16-05-2025,COFFEE CENTRAL,-385.43,USD,Coffee/QuickBite
35ace754-655a-4d1f-a1a5-fb2c502067fe,15-08-2025,CAFE NERO SNACK,-435.64,USD,Coffee/QuickBite
b00baaf4-75a4-4481-94c1-7d2f580b0a05,02-03-2025,STARBUCKS,-372.96,USD,Coffee/QuickBite
9fc6b3cf-d7c2-4671-8b68-f3cdf00250eb,28-02-2025,STARBUCKS,-141.45,USD,Coffee/QuickBite
a202450a-398e-4f37-beed-4ee46648e8f7,14-06-2025,Cafe Nero Snack Id7947 Pos783,-140.3,USD,Coffee/QuickBite
e5496284-d2a5-42a5-830e-371ebe83e948,27-02-2025,COFFEE CENTRAL,-287.33,USD,Coffee/QuickBite
324740f5-8828-4654-aef4-077a4663bbf5,27-01-2025,CAFE NERO COFFEE,-113.05,USD,Coffee/QuickBite
81932721-75df-430b-aa4c-20cb97a4fbdf,07-07-2025,COFFEE CENTRAL COFFEE,-493.25,USD,Coffee/QuickBite
3a576455-4ef3-4f8e-8d95-fd7b7e3a3d88,27-09-2025,starbux coffee id7346,-67.36,USD,Coffee/QuickBite
014fd115-24c4-4ee9-b455-3a5c66ff47d0,12-06-2025,COFFEE CENTRAL COFFEE,-123.74,USD,Dining
98a6a7a9-d458-49c5-a8ac-ae0369592e39,12-03-2025,COFFEE CENTRAL,-282.72,USD,Coffee/QuickBite
20b718bc-0f41-4abb-a5df-6ac4d17ade15,17-08-2025,STARBUCKS SNACK,-222.99,USD,Coffee/QuickBite
5bc321a7-cb22-4556-a668-60077afdeeb3,25-12-2024,STARBUCKS COFFEE,-73.8,USD,Coffee/QuickBite
477d7d24-8e0a-4c5a-bf61-c7f8568d2520,10-10-2025,StARbUx SNACk,-165.59,USD,Coffee/QuickBite
6d506cb7-76ce-46ae-a631-c75c616ecfc0,01-12-2024,COFFEE CENTRAL SNACK,-72.27,USD,Coffee/QuickBite
fde54d1f-eda8-41ba-81e9-1448e2647fb1,02-12-2024,STARBUCKS SNACK,-167.48,USD,Coffee/QuickBite
ee2becfb-5f4c-4ebe-9b58-079df508af51,17-06-2025,STARBUCKS SNACK ID7983,-482.71,USD,Coffee/QuickBite
9f1f3fb2-2893-49bd-9607-be1268fc5f4f,18-07-2025,COFFEE CENTRAL SNACK,-475.43,USD,Shopping
7a83924c-0558-4983-b641-8060659d00f4,19-04-2025,COFFEE CENTRAL COFFEE,-20.36,USD,Coffee/QuickBite
c181f3bc-3ce5-4c7e-ad18-d7f88e2f76bc,11-01-2025,STARBUCKS SNACK,-443.82,USD,Coffee/QuickBite
313a8a43-832c-44b6-8b7e-b283d503edb6,23-05-2025,COFFEE CENTRAL COFFEE,-423.95,USD,Coffee/QuickBite
16a02146-3260-4c09-960a-2226ef6018e0,14-12-2024,CAFE NERO COFFEE,-393.85,USD,Coffee/QuickBite
0a97d0e1-c6ad-4e75-b912-fc852ef5658e,07-01-2025,CAFE NERO COFFEE,-59.48,USD,Coffee/QuickBite
01d08db1-242f-43aa-b27c-c57cb3b14693,14-01-2025,COFFEE CENTRAL,-160.01,USD,Coffee/QuickBite
5f2efbf9-a90c-48f0-9882-321745e68454,17-10-2025,CAFE NERO COFFEE,-448.71,USD,Coffee/QuickBite
c299c657-cdb6-4b88-aa3a-1cbd14bbb81b,07-08-2025,CAFE NERO SNACK,-277.47,USD,Coffee/QuickBite
9e345c30-92e6-4658-9306-7383b834f221,16-05-2025,COFFEE CENTRAL COFFEE,-222.28,USD,Coffee/QuickBite
3d87fec4-a00a-4992-bc72-2c3fc07df33d,05-04-2025,COFFEE CENTRAL,-258.58,USD,Coffee/QuickBite
9da3fa34-1c42-4c74-81e2-dae21696e530,03-09-2025,COFFEE CENTRAL SNACK,-450.86,USD,Coffee/QuickBite
40a20bac-1691-4336-8b28-6b00f7ec90ce,09-03-2025,CAFE NERO COFFEE,-198.82,USD,Coffee/QuickBite
bcf5af2e-5129-4d2f-9aad-5523f26c1fdf,25-10-2025,STARBUCKS SNACK,-343.81,USD,Coffee/QuickBite
c04920e9-25f8-4e3b-93b0-d8c976381b01,22-07-2025,CAFE NERO SNACK,-255.15,USD,Coffee/QuickBite
ef7a097a-1b48-4459-9686-4aaf6cd4993d,02-09-2025,STARBUCKS SNACK,-97.86,USD,Coffee/QuickBite
8f016f42-1eb4-4351-9f2c-497abef9ca87,07-07-2025,COFFEE CENTRAL,-399.23,USD,Coffee/QuickBite
096db4e1-b9bf-40a4-8896-86da08acc001,29-10-2025,STARBUCKS COFFEE,-306.73,USD,Coffee/QuickBite
07be2458-834a-45bf-9c02-879c6c20ab1c,10-05-2025,CAFE NERO COFFEE,-361.1,USD,Coffee/QuickBite
822573eb-92a3-4c37-8d58-b3460a7d6769,16-06-2025,Cafe Nero Snack Id2565 Pos276,-54.31,USD,Coffee/QuickBite
ddfa8932-885d-488c-8c37-f62c5dcfdeda,27-08-2025,COFFEE CENTRAL,-218.08,USD,Coffee/QuickBite
00359058-13fd-4100-b55f-e56e6c55ec1b,01-05-2025,CAFE NERO,-321.66,USD,Coffee/QuickBite
3eb1902b-efcf-4ed3-ab80-29130e9ccd02,27-01-2025,cAFE NErO,-265.79,USD,Coffee/QuickBite
7aac9af1-08b6-4220-963a-63f198d47aba,29-07-2025,STARBUCKS ID6326 POS123,-311.0,USD,Coffee/QuickBite
21755b98-466c-4deb-946f-6901e97c4f6c,25-12-2024,STARBUCKS COFFEE,-5.67,USD,Fees
8a8e8b23-174f-4486-bf22-f22b4e9a89b8,05-05-2025,COFFEE CENTRAL SNACK,-262.66,USD,Coffee/QuickBite
c493ed04-b3bc-4582-a829-f1c404bb279d,28-08-2025,STARBUCKS COFFEE,-414.45,USD,Coffee/QuickBite
1667b4c4-9330-4a2e-a6d3-2acd6a0f45ba,06-07-2025,Coffee Central Snack Id3148,-150.95,USD,Coffee/QuickBite
2346797e-1ba4-4cec-9d7f-ac695f13f25c,31-03-2025,caFE NeRO CoFFEE,-390.32,USD,Coffee/QuickBite
3faf227b-76f5-41ae-b1f4-b3629f77d2cf,12-04-2025,STARBUCKS COFFEE,-489.29,USD,Coffee/QuickBite
aa023b67-2cc4-40d1-a65e-543124e77971,07-05-2025,COFFEE CENTRAL COFFEE,-439.11,USD,Coffee/QuickBite
3a20e252-f4a6-4ae5-9bf5-0c5572dc4fef,06-07-2025,COFFEE CENTRAL SNACK,-340.95,USD,Coffee/QuickBite
279e55ab-baeb-4be0-aee4-b6f0cb2cab44,14-04-2025,COFFEE CENTRAL COFFEE,-434.64,USD,Coffee/QuickBite
0e3b07f3-9f33-40d6-af1c-f4b5b786fd55,16-05-2025,STARBUCKS SNACK,-7.54,USD,Coffee/QuickBite
a01fd580-fd79-4e28-894a-575cd08e697a,20-03-2025,STARBUCKS,-108.33,USD,Coffee/QuickBite
cf5e5abe-794b-40d8-bb29-626a29db7f3a,18-10-2025,STARBUCKS COFFEE,-84.01,USD,Coffee/QuickBite
1ec9c853-0569-4820-852e-31d1e939884b,21-11-2024,CAFE NERO SNACK,-369.22,USD,Coffee/QuickBite
34b5d1d2-2ae5-40f5-9bc8-6b4e02d591ba,21-09-2025,COFFEE CENTRAL SNACK,-274.3,USD,Coffee/QuickBite
822987cc-c560-4b19-945d-d2fc76e8c215,18-12-2024,COfFEe CENTrAL snaCK,-477.86,USD,Coffee/QuickBite
94e4cfd1-71d1-4646-aed8-28aa17bdb29e,05-08-2025,Starbucks Coffee Id7742,-148.31,USD,Coffee/QuickBite
2499e7f0-0147-4ea6-8d8d-f90bb9a4ef17,07-11-2025,CAFE NERO SNACK,-41.11,USD,Coffee/QuickBite
d325068c-e3aa-4fed-8b40-188e9f8bdcaa,04-11-2025,STARBUCKS SNACK,-35.75,USD,Coffee/QuickBite
1eb8271d-7078-4f36-a185-bda40b1e249e,12-08-2025,cafe nero snack id1360 online pymt,-113.42,USD,Coffee/QuickBite
7fdf29d4-d873-4cd8-9cdd-7b76a3c12ac0,28-08-2025,COFFEE CENTRAL COFFEE,-459.13,USD,Coffee/QuickBite
d056c734-df2c-4e56-99cd-795fc30a4f95,26-04-2025,STARBUCKS COFFEE,-435.46,USD,Coffee/QuickBite
310960ad-a985-4196-824f-727a240f3a75,01-12-2024,COFFEE CENTRAL SNACK,-351.99,USD,Coffee/QuickBite
c9318200-86ad-4ace-b40b-a401018ff408,07-10-2025,STARBUCKS SNACK,-182.79,USD,Coffee/QuickBite
8bd44525-b8a5-47ce-8bcc-1e1d81327e84,13-02-2025,CAFE NERO COFFEE,-415.19,USD,Coffee/QuickBite
dd3cc70f-32cf-46f8-ad44-b43a7ce377d8,26-01-2025,COFFEE CENTRAL SNACK,-233.31,USD,Health
1ee83ff2-cdf8-42b7-a9e7-06b1a5b6f0f4,25-08-2025,COFFEE CENTRAL COFFEE,-202.11,USD,Coffee/QuickBite
a14316a5-ac29-4978-8bf5-1cafad38a26b,27-04-2025,CAFE NERO,-5.53,USD,Coffee/QuickBite
bcf86e7a-0c17-495c-8eb8-16864156a4ce,08-10-2025,CAFE NERO,-249.95,USD,Coffee/QuickBite
774d2dbf-ce82-4fd7-bdcf-96cd5859037c,27-04-2025,COFFEE CENTRAL SNACK ID1573 POS603 ONLINE PYMT,-253.96,USD,Coffee/QuickBite
7844cd49-4015-4537-98ba-5712aa739f7f,01-06-2025,starbux coffee online pymt,-380.48,USD,Coffee/QuickBite
79dd7814-c09c-4daf-b9d1-f9fb912e3430,19-09-2025,STARBUCKS COFFEE,-53.35,USD,Coffee/QuickBite
52e8fc2a-584a-4b24-a891-ce3cc9373022,03-10-2025,CAFE NERO COFFEE,-273.14,USD,Coffee/QuickBite
42f0c2da-c0c7-4f0e-97b9-56e0f30f1114,04-10-2025,STARBUCKS,-41.66,USD,Coffee/QuickBite
e329192a-62bc-4cdb-aeef-e6ffb8a74845,08-09-2025,COFFEE CENTRAL COFFEE,-138.87,USD,Coffee/QuickBite
f90b4770-b510-4456-b742-6fb1a7a5cad7,30-03-2025,STARBUCKS SNACK,-297.81,USD,Coffee/QuickBite
6d603b87-508a-406f-a8eb-6eccc56f682e,04-01-2025,COFFEE CENTRAL,-180.39,USD,Coffee/QuickBite
fb097df8-ddf1-4132-be6b-2b3a83095fd2,26-12-2024,CAFE NERO,-132.21,USD,Coffee/QuickBite
da94ac55-7643-4517-b12b-e2e477799f93,29-05-2025,COFFEE CENTRAL,-90.74,USD,Shopping
0d19194e-09b8-46f3-8582-5b605661a744,14-11-2025,COFFEE CENTRAL COFFEE,-390.86,USD,Coffee/QuickBite
c1a31eae-e500-4234-a154-f052fb2666da,01-07-2025,CAFE NERO COFFEE ID5484,-392.24,USD,Coffee/QuickBite
df75dc21-cc18-40f8-b3c5-f8125536cdc7,26-10-2025,CAFE NERO SNACK,-155.0,USD,Coffee/QuickBite
af379175-5fbb-4b92-aafc-839302235c28,28-11-2024,STARBUCKS COFFEE,-14.01,USD,Coffee/QuickBite
60175755-201f-493e-8854-701e370ff431,01-09-2025,STARBUCKS SNACK,-348.02,USD,Coffee/QuickBite
9681d238-1d85-4a64-9730-d0c9fa3c33f1,29-12-2024,CAFE NERO SNACK,-225.51,USD,Coffee/QuickBite
a4f0c250-6a35-444a-982c-efea3417caa6,26-02-2025,COFFEE CENTRAL COFFEE,-382.42,USD,Coffee/QuickBite
bfc87201-8668-4359-8a91-2a420db31c33,06-03-2025,Cafe Nero Coffee Id1000 Pos400,-314.79,USD,Coffee/QuickBite
4703958b-c7b6-4f2a-b300-1ccb4e6e0748,04-07-2025,CAFE NERO SNACK,-124.72,USD,Coffee/QuickBite
c09c5c1c-6d16-40af-8d5f-7b3d8b777b29,16-09-2025,CAFE NERO,-220.55,USD,Coffee/QuickBite
8c6ec576-61ac-4641-bfe0-67da8fa6ca43,05-12-2024,CAFE NERO,-428.43,USD,Coffee/QuickBite
170483aa-13ca-4027-a4cc-3158557020ca,31-05-2025,STARBUCKS,-57.02,USD,Coffee/QuickBite
7b7e0ee0-645f-446d-a238-1c8d71817ad7,16-10-2025,starbux snack,-276.91,USD,Coffee/QuickBite
5c198a53-1675-4f8a-87bd-8e9aab240717,06-10-2025,COFFEE CENTRAL,-166.97,USD,Coffee/QuickBite
133c8dab-bd8f-4d4a-9c06-0ff8c2dbae94,05-06-2025,cafe nero online pymt,-283.04,USD,Coffee/QuickBite
6e649633-d5e1-4ada-8901-c544162a3ff2,16-08-2025,COFFEE CENTRAL SNACK,-67.46,USD,Coffee/QuickBite
ef350366-b061-447e-8b39-27c9c5cf3633,12-06-2025,COFFEE CENTRAL COFFEE,-269.4,USD,Coffee/QuickBite
ccc5c161-46e7-4c56-88d8-030757fb04c7,14-06-2025,COFFEE CENTRAL SNACK,-364.09,USD,Coffee/QuickBite
a577b1c0-4fd4-4400-8a84-cd68b7bb301d,20-08-2025,CAFE NERO COFFEE,-214.72,USD,Coffee/QuickBite
3b6cc8e9-e74a-4379-97a4-a401bcdecc18,07-09-2025,COFFEE CENTRAL COFFEE ID3822,-249.51,USD,Coffee/QuickBite
f759d924-377b-480c-a469-e60caa257140,23-12-2024,COFFEE CENTRAL SNACK,-381.75,USD,Coffee/QuickBite
f8088019-b0eb-4506-ae6b-e387b8932cf8,24-05-2025,CAFE NERO SNACK,-444.58,USD,Coffee/QuickBite
6c0202e7-32ac-48dc-a167-b6e95e7fcf06,07-12-2024,CAFE NERO COFFEE,-17.8,USD,Coffee/QuickBite
58c08cb1-d025-4740-9eb4-6e34a8719b72,10-06-2025,Cafe Nero Coffee,-218.75,USD,Coffee/QuickBite
cb9f46e8-0fda-4af8-b0fb-1e6c434949df,16-09-2025,starbucks coffee id5156 pos407 online pymt,-394.98,USD,Coffee/QuickBite
7a5a1a8f-cc34-44fc-8664-be2fda3bf41d,22-12-2024,COFFEE CENTRAL SNACK,-490.99,USD,Coffee/QuickBite
802da4db-025d-4b41-9191-40bbacd16476,26-04-2025,CAFE NERO,-177.48,USD,Coffee/QuickBite
1fd75551-14ff-47f0-b0d1-82b2e5215927,10-10-2025,COFFEE CENTRAL SNACK,-304.3,USD,Coffee/QuickBite
6497a242-039f-4e59-a808-d1d846956670,10-07-2025,COFFEE CENTRAL SNACK,-18.54,USD,Coffee/QuickBite
277857f2-aae0-469a-afd3-99ecea4095fe,08-06-2025,STARBUCKS,-114.82,USD,Coffee/QuickBite
bc95a57e-85f4-4e84-b14e-82bfce871396,28-02-2025,STARBUCKS,-384.18,USD,Coffee/QuickBite
9e074f08-b19d-4890-bf67-9af65b2d017c,17-09-2025,COFFEE CENTRAL,-31.06,USD,Coffee/QuickBite
a3269f4f-b716-4e86-bb6f-7a35a47091da,06-06-2025,COFFEE CENTRAL COFFEE,-344.08,USD,Coffee/QuickBite
1cd2ae33-bdc6-4537-8267-ed24ebdab690,14-07-2025,COfFEE cENtRaL sNaCK ID9242 POs836,-218.89,USD,Coffee/QuickBite
0617be21-5cd8-432e-8fdf-6cca13e20a29,15-06-2025,Starbucks Snack Id6929,-110.5,USD,Coffee/QuickBite
9fe334f4-ad1f-4dbd-b8c8-bc6e4aead4fc,04-07-2025,CAFE NERO,-105.61,USD,Coffee/QuickBite
bcb328f2-42fc-45a1-ab12-a21c593062bd,30-12-2024,starbucks snack id7532 pos403 online pymt,-396.84,USD,Coffee/QuickBite
73a294d9-c918-4b33-bd8b-8aa78cbd0c88,28-07-2025,COFFEE CENTRAL,-410.88,USD,Coffee/QuickBite
03bc24f6-6423-4c16-a561-5243c013dbfe,21-11-2024,COFFEE CENTRAL COFFEE,-63.96,USD,Coffee/QuickBite
13973866-3a8a-4105-a67d-261ca98a0044,06-11-2025,COFFEE CENTRAL SNACK,-400.74,USD,Groceries
f62e2696-6656-4771-bc4c-d7ca7a559de2,12-09-2025,CAFE NERO,-424.9,USD,Coffee/QuickBite
b461e1ae-1c66-4767-84cf-4b74a12ae8ce,26-08-2025,COFFEE CENTRAL,-22.8,USD,Coffee/QuickBite
19b02d86-ff2c-451f-84e8-58aae122ae13,19-01-2025,STARBUCKS,-209.62,USD,Coffee/QuickBite
f4ac2ebf-ef70-4e9b-b430-2fcfd9547ab9,10-11-2025,COFFEE CENTRAL COFFEE,-144.55,USD,Coffee/QuickBite
7598f57b-4b13-49d5-b4d7-156956995554,08-08-2025,CAFE NERO COFFEE,-355.34,USD,Coffee/QuickBite
9ee7c680-0973-4b41-b32c-c09774af2541,12-10-2025,COFFEE CENTRAL SNACK,-214.25,USD,Coffee/QuickBite
6e2d9451-7e0e-44b3-81f8-217e35a2362b,23-11-2024,CAFE NERO COFFEE,-174.89,USD,Coffee/QuickBite
2ac32920-c5f9-48a4-b4f5-e0ebfec3329c,03-09-2025,CAFE NERO COFFEE,-62.56,USD,Coffee/QuickBite
7a7d37cf-215c-40ee-a8f0-c297d911e777,12-01-2025,STARBUCKS SNACK,-116.32,USD,Coffee/QuickBite
f18431f9-4b3a-4457-a7e0-0b87bf9322fe,10-07-2025,CAFE NERO,-79.61,USD,Coffee/QuickBite
d419418f-8270-49cd-9f23-2e834a8ae03b,28-03-2025,Coffee Central,-174.36,USD,Coffee/QuickBite
0aa221bd-1b99-4605-a125-ecfb24294319,26-12-2024,COFFEE CENTRAL,-412.24,USD,Coffee/QuickBite
9db0f73a-1fd2-4ebd-9d5b-ece09b42c7d0,27-03-2025,COFFEE CENTRAL COFFEE,-463.06,USD,Coffee/QuickBite
85180dc5-716f-4a55-b606-adcfd2cb6969,07-01-2025,COFFEE CENTRAL COFFEE,-324.25,USD,Coffee/QuickBite
e3b10ed8-677b-4ce4-bb7f-a639f4d761f9,25-02-2025,CAFE NERO SNACK,-326.25,USD,Coffee/QuickBite
283e312b-7de8-4cc5-a4d3-e7e69af97ed9,09-11-2025,CAFE NERO COFFEE,-59.41,USD,Coffee/QuickBite
d693df5d-3961-4903-9bc7-6adba2a898a0,11-06-2025,coffee central snack id5516 pos634,-425.43,USD,Coffee/QuickBite
7001ee87-8c6c-44dd-aa00-86c58c3e043a,29-05-2025,COFFEE CENTRAL,-131.27,USD,Coffee/QuickBite
3c620406-d510-4dcb-9358-b5f69dce5e43,10-02-2025,STARBUCKS COFFEE,-330.71,USD,Coffee/QuickBite
be4a14dc-b4e1-4da8-8898-20a132579e52,24-03-2025,COFFEE CENTRAL SNACK,-121.98,USD,Coffee/QuickBite
9279e1ab-fcb7-42e2-b89a-3511329562fd,18-05-2025,starbux snack,-244.76,USD,Coffee/QuickBite
ba176593-1e73-4cc7-bbed-06674bd707b7,26-01-2025,CAFE NERO,-391.05,USD,Coffee/QuickBite
10abcba5-4818-409e-8bf6-ee8bc331c838,07-07-2025,COFFEE CENTRAL SNACK,-342.09,USD,Coffee/QuickBite
ce9b27e4-b573-4802-a8f6-b5adbd9cd1e3,13-06-2025,starbux snack,-381.61,USD,Coffee/QuickBite
13433f87-f447-46a2-9e73-8eeace13006a,11-06-2025,COFFEE CENTRAL SNACK,-278.29,USD,Coffee/QuickBite
3702dd04-ecec-4108-adce-cc3a46ac527a,14-11-2025,CAFE NERO COFFEE,-137.57,USD,Coffee/QuickBite
5d6e478b-d253-42ad-84a6-ee2dfc818b52,22-04-2025,STARBUCKS SNACK,-154.85,USD,Groceries
206ef8f8-b80b-437b-b832-bc87de96550e,23-06-2025,CAFE NERO,-457.79,USD,Coffee/QuickBite
af2ea185-256e-4430-aecd-ac4ec39f51b5,14-08-2025,COFFEE CENTRAL,-445.61,USD,Coffee/QuickBite
e0a50f4e-18c1-427b-8dc5-47e69b98b3da,06-10-2025,CAFE NERO,-251.42,USD,Coffee/QuickBite
46c97f50-00e3-498b-8cd0-da9913a29eec,13-05-2025,CAFE NERO,-332.08,USD,Coffee/QuickBite
8b8f125a-b8e3-40c9-aa02-b2607c0b7f05,16-09-2025,CAFE NERO COFFEE,-421.14,USD,Coffee/QuickBite
40739f8f-5958-4425-9df3-d2f918a8516f,01-12-2024,CAFE NERO COFFEE,-306.59,USD,Coffee/QuickBite
c8eaa47c-6b25-49b4-9f85-6eb20a40b7b8,28-02-2025,CAFE NERO,-92.35,USD,Coffee/QuickBite
01ae9e5c-04dd-4dd7-8157-30c31ad33c25,05-01-2025,STARBUCKS,-440.82,USD,Coffee/QuickBite
2d84c573-9081-4a82-8f4b-1f85e000ade7,27-08-2025,COFFEE CENTRAL SNACK,-43.3,USD,Shopping
c9b85f3e-b5bc-4178-b69a-431379dfd3da,15-03-2025,STARBUCKS COFFEE,-494.81,USD,Coffee/QuickBite
adcb75d1-b45b-4c57-aea2-ae5f6b33f759,27-08-2025,Coffee Central Coffee Id3716,-394.39,USD,Coffee/QuickBite
328dfb55-5d07-41c8-916a-a803339cc8bb,17-12-2024,STARBUCKS COFFEE,-471.38,USD,Coffee/QuickBite
9a62ffc3-63b7-4fe1-9e11-076a92024f01,10-06-2025,STARBUCKS SNACK,-56.01,USD,Coffee/QuickBite
7d4e14ac-1036-44b5-b449-e23dd3f19a3a,07-12-2024,STARBUCKS COFFEE,-467.61,USD,Coffee/QuickBite
2faf5909-fea9-4853-afff-65838dc3608a,26-11-2024,CAFE NERO COFFEE,-333.55,USD,Coffee/QuickBite
3ebc73d9-9410-4860-b220-3ee9d9dc697e,07-08-2025,STARBUCKS COFFEE,-484.2,USD,Coffee/QuickBite
0a1dcb47-f204-4d6c-8a39-001b2c407d17,19-06-2025,COFFEE CENTRAL POS847,-331.82,USD,Coffee/QuickBite
04ed5163-ceb2-490c-941a-38f8ad5a23c5,23-08-2025,CAFE NERO,-363.31,USD,Coffee/QuickBite
309938d2-2902-4b59-940a-934a05a0c781,18-03-2025,STARBUCKS COFFEE,-266.88,USD,Coffee/QuickBite
aa8c1ebb-ceee-4eb3-93ab-135cd174fbf7,12-07-2025,coffee central coffee,-475.62,USD,Coffee/QuickBite
